move,win,draw,lose,centipawns,moves_to_force_mate,best_line_1_move,best_line_1_centipawns,best_line_1_moves_to_force_mate,best_line_2_move,best_line_2_centipawns,best_line_2_moves_to_force_mate,best_line_3_move,best_line_3_centipawns,best_line_3_moves_to_force_mate,game_id,move_number
b5a7,1.0,0.0,0.0,538.0,,b5a7,523.0,,b5c7,745.0,,b5c3,821.0,,28988,77
a1c1,0.0,0.0,1.0,524.0,,c5b3,514.0,,a1c1,495.0,,c5b7,485.0,,28988,78
f6e7,1.0,0.0,0.0,579.0,,f6e5,530.0,,f6e7,567.0,,g6g5,576.0,,28988,79
g2g3,0.0,0.0,1.0,509.0,,c5b3,573.0,,c1c3,563.0,,g1h2,559.0,,28988,80
e7d6,1.0,0.0,0.0,507.0,,e7d6,512.0,,a7c6,565.0,,e7d8,576.0,,28988,81
c5b7,0.0,0.0,1.0,518.0,,c5b7,557.0,,c5b3,542.0,,g1g2,-9.0,,28988,82
d6d7,1.0,0.0,0.0,518.0,,d6d7,545.0,,d6e7,592.0,,d6e5,672.0,,28988,83
b7c5,0.0,0.0,1.0,555.0,,b7c5,553.0,,h3h4,525.0,,c1c4,491.0,,28988,84
d7c6,1.0,0.0,0.0,614.0,,d7d6,496.0,,d7c6,527.0,,d7e7,538.0,,28988,85
c5e6,0.0,0.0,1.0,592.0,,c5e6,569.0,,c5d3,500.0,,c5e4,464.0,,28988,86
c6b6,1.0,0.0,0.0,590.0,,c6d7,538.0,,c6d6,578.0,,c6b6,639.0,,28988,87
e6f8,0.0,0.0,1.0,466.0,,c1b1,652.0,,c1e1,556.0,,e6f8,496.0,,28988,88
b6a6,1.0,0.0,0.0,540.0,,f5f4,432.0,,b6a6,502.0,,a7c6,502.0,,28988,89
f8h7,0.0,0.0,1.0,433.0,,f8h7,550.0,,c1c7,510.0,,g1g2,469.0,,28988,90
a6a5,1.0,0.0,0.0,705.0,,d5d6,545.0,,a6b6,563.0,,d5d4,565.0,,28988,91
h7f8,0.0,0.0,1.0,447.0,,c1c7,660.0,,h7g5,526.0,,h3h4,482.0,,28988,92
d5d6,1.0,0.0,0.0,450.0,,d5d6,460.0,,f5f4,640.0,,g6g5,658.0,,28988,93
c1c7,0.0,0.0,1.0,414.0,,c1e1,516.0,,c1c7,515.0,,c1c4,467.0,,28988,94
a5b6,1.0,0.0,0.0,723.0,,a7c6,460.0,,d6a6,709.0,,a5b6,739.0,,28988,95
c7g7,0.0,0.0,1.0,721.0,,c7g7,730.0,,c7d7,661.0,,c7e7,609.0,,28988,96
a7c6,1.0,0.0,0.0,743.0,,d6d4,729.0,,f5f4,753.0,,d6d1,753.0,,28988,97
g7g6,0.0,0.0,1.0,736.0,,f8g6,753.0,,g7g6,734.0,,a4a5,635.0,,28988,98
d6g6,1.0,0.0,0.0,754.0,,d6d4,730.0,,d6d8,753.0,,d6d1,753.0,,28988,99
f8g6,0.0,0.0,1.0,746.0,,f8g6,765.0,,a4a5,624.0,,g3g4,-376.0,,28988,100
b6a5,1.0,0.0,0.0,753.0,,b6a5,754.0,,c6d8,754.0,,c6d4,769.0,,28988,101
g6f4,0.0,0.0,1.0,624.0,,h3h4,761.0,,g1g2,747.0,,g1f1,692.0,,28988,102
a5a4,1.0,0.0,0.0,663.0,,a5a4,662.0,,c6e5,693.0,,c6d8,700.0,,28988,103
h3h4,0.0,0.0,1.0,619.0,,f4g6,658.0,,g1g2,633.0,,f4e2,623.0,,28988,104
c6e5,1.0,0.0,0.0,677.0,,a4b4,649.0,,a4b3,662.0,,a4b5,666.0,,28988,105
h4h5,0.0,0.0,1.0,664.0,,f4d5,699.0,,g1g2,698.0,,f4e6,680.0,,28988,106
a4b5,1.0,0.0,0.0,698.0,,a4b4,673.0,,a4b5,674.0,,e5f7,677.0,,28988,107
f4g6,0.0,0.0,1.0,631.0,,f4d5,699.0,,f4g2,693.0,,f4e6,689.0,,28988,108
e5g4,1.0,0.0,0.0,627.0,,e5g4,662.0,,e5d7,678.0,,e5f7,678.0,,28988,109
f2f3,0.0,0.0,1.0,661.0,,g1g2,697.0,,g6h4,687.0,,f2f3,594.0,,28988,110
g4h6,1.0,0.0,0.0,641.0,,g4f6,644.0,,g4h6,650.0,,g4e3,1010.0,,28988,111
g1g2,0.0,0.0,1.0,654.0,,g1f2,670.0,,g1h2,648.0,,g1g2,638.0,,28988,112
b5c6,1.0,0.0,0.0,677.0,,b5c6,705.0,,b5c4,720.0,,b5c5,720.0,,28988,113
g2h3,0.0,0.0,1.0,682.0,,g2h3,730.0,,g2f2,674.0,,g6e5,672.0,,28988,114
c6d6,1.0,0.0,0.0,703.0,,c6d6,720.0,,c6d7,737.0,,c6d5,743.0,,28988,115
g3g4,0.0,0.0,1.0,530.0,,h3h4,742.0,,f3f4,730.0,,g6h8,565.0,,28988,116
d6e6,1.0,0.0,0.0,851.0,,f5g4,575.0,,h6f7,671.0,,f5f4,870.0,,28988,117
g4g5,0.0,0.0,1.0,873.0,,g4g5,911.0,,g6f4,686.0,,h3g3,561.0,,28988,118
h6f7,1.0,0.0,0.0,910.0,,h6f7,887.0,,h6g4,6040.0,,h6g8,6059.0,,28988,119
f3f4,0.0,0.0,1.0,1339.0,,h3h4,1261.0,,g6f4,915.0,,f3f4,885.0,,28988,120
e6d5,1.0,0.0,0.0,1288.0,,e6d5,1217.0,,e6d7,1225.0,,e6d6,1225.0,,28988,121
h5h6,0.0,0.0,1.0,1594.0,,h3h4,1227.0,,h5h6,1220.0,,h3g3,1012.0,,28988,122
d5e4,1.0,0.0,0.0,1596.0,,f7d8,1012.0,,d5d4,1361.0,,d5d6,1415.0,,28988,123
h3g3,0.0,0.0,1.0,1559.0,,h6h7,1379.0,,h3h4,1338.0,,h3g3,1183.0,,28988,124
e2e4,0.02,0.9,0.08,33.0,,e2e4,44.0,,d2d4,33.0,,g1f3,24.0,,29029,0
c7c5,0.069,0.907,0.024,25.0,,c7c5,32.0,,e7e5,43.0,,e7e6,52.0,,29029,1
g1f3,0.021,0.904,0.075,30.0,,g1f3,43.0,,b1c3,38.0,,c2c3,29.0,,29029,2
b8c6,0.098,0.887,0.015,44.0,,d7d6,52.0,,b8c6,53.0,,e7e6,58.0,,29029,3
c2c3,0.021,0.907,0.072,28.0,,f1b5,67.0,,b1c3,37.0,,d2d4,35.0,,29029,4
g7g6,0.183,0.81,0.007,76.0,,d7d5,22.0,,g8f6,29.0,,e7e6,41.0,,29029,5
d2d4,0.008,0.821,0.171,73.0,,d2d4,67.0,,f1c4,49.0,,f1b5,19.0,,29029,6
c5d4,0.387,0.611,0.002,122.0,,d7d5,57.0,,f8g7,148.0,,d7d6,152.0,,29029,7
c3d4,0.002,0.562,0.436,130.0,,c3d4,150.0,,f1c4,28.0,,h2h4,26.0,,29029,8
d7d5,0.918,0.082,0.0,245.0,,f8g7,137.0,,d7d6,182.0,,a7a6,235.0,,29029,9
e4e5,0.014,0.89,0.096,43.0,,e4d5,287.0,,f1b5,100.0,,e4e5,39.0,,29029,10
d8b6,0.325,0.672,0.003,108.0,,c8g4,48.0,,a7a6,74.0,,c8f5,105.0,,29029,11
b2b3,0.259,0.737,0.004,-94.0,,b1c3,156.0,,h2h3,100.0,,f1d3,65.0,,29029,12
c8g4,0.003,0.699,0.298,-101.0,,c8g4,-117.0,,g8h6,-25.0,,c8f5,-21.0,,29029,13
f1e2,0.843,0.157,0.0,-206.0,,c1b2,-87.0,,c1e3,-113.0,,b1d2,-168.0,,29029,14
g4f3,0.0,0.121,0.879,-217.0,,g4f3,-222.0,,e7e6,-130.0,,g8h6,-77.0,,29029,15
e2f3,0.849,0.151,0.0,-205.0,,e2f3,-258.0,,g2f3,-372.0,,e1g1,-783.0,,29029,16
b6d4,0.0,0.213,0.787,-187.0,,b6b4,-233.0,,b6d4,-196.0,,e7e6,-173.0,,29029,17
d1d4,0.925,0.075,0.0,-235.0,,d1d4,-266.0,,e1g1,-638.0,,b1a3,-707.0,,29029,18
c6d4,0.0,0.12,0.88,-212.0,,c6d4,-242.0,,f8g7,1007.0,,e7e6,1061.0,,29029,19
f3d1,0.992,0.008,0.0,-325.0,,f3d5,-270.0,,f3d1,-357.0,,b1a3,-376.0,,29029,20
f8g7,0.0,0.016,0.984,-292.0,,f8g7,-306.0,,a8c8,-298.0,,e7e6,-265.0,,29029,21
c1e3,1.0,0.0,0.0,-746.0,,f2f4,-305.0,,b1c3,-511.0,,c1b2,-528.0,,29029,22
g7e5,0.0,0.0,1.0,-726.0,,g7e5,-715.0,,d4c2,-692.0,,d4c6,-581.0,,29029,23
b1d2,1.0,0.0,0.0,-674.0,,b1a3,-703.0,,b1d2,-725.0,,a2a4,-746.0,,29029,24
d4c2,0.0,0.0,1.0,-677.0,,d4c2,-699.0,,d4f5,-665.0,,a8c8,-649.0,,29029,25
d1c2,1.0,0.0,0.0,-708.0,,d1c2,-655.0,,e1e2,-876.0,,e1f1,-890.0,,29029,26
e5a1,0.0,0.0,1.0,-700.0,,e5a1,-702.0,,f7f6,-38.0,,a8c8,430.0,,29029,27
e1g1,1.0,0.0,0.0,-700.0,,e1g1,-682.0,,b3b4,-692.0,,e1e2,-727.0,,29029,28
a1g7,0.0,0.0,1.0,-715.0,,a1f6,-692.0,,a8c8,-686.0,,a1c3,-672.0,,29029,29
d2f3,1.0,0.0,0.0,-807.0,,b3b4,-730.0,,c2d3,-735.0,,f1c1,-759.0,,29029,30
a8c8,0.0,0.0,1.0,-768.0,,a8c8,-838.0,,g8f6,-792.0,,a7a6,-746.0,,29029,31
c2d3,1.0,0.0,0.0,-756.0,,c2d1,-800.0,,c2b1,-807.0,,c2d3,-807.0,,29029,32
a7a6,0.0,0.0,1.0,-776.0,,a7a6,-784.0,,g8f6,-730.0,,e7e6,-712.0,,29029,33
f1e1,1.0,0.0,0.0,-791.0,,f3g5,-769.0,,b3b4,-776.0,,f1e1,-793.0,,29029,34
g8f6,0.0,0.0,1.0,-796.0,,g8f6,-775.0,,e7e6,-769.0,,g8h6,-761.0,,29029,35
h2h3,1.0,0.0,0.0,-794.0,,b3b4,-761.0,,e3d4,-776.0,,f3g5,-809.0,,29029,36
e8g8,0.0,0.0,1.0,-789.0,,e7e6,-800.0,,e8g8,-792.0,,f6d7,-776.0,,29029,37
e3d4,1.0,0.0,0.0,-813.0,,b3b4,-776.0,,e3g5,-812.0,,f3e5,-821.0,,29029,38
f8e8,0.0,0.0,1.0,-784.0,,e7e6,-844.0,,f8e8,-825.0,,f6e4,-799.0,,29029,39
f3e5,1.0,0.0,0.0,-857.0,,d4f6,-768.0,,d3f1,-795.0,,b3b4,-796.0,,29029,40
e7e6,0.0,0.0,1.0,-799.0,,f6d7,-822.0,,f6e4,-814.0,,f6h5,-799.0,,29029,41
a2a4,1.0,0.0,0.0,-800.0,,g2g3,-798.0,,e5g6,-807.0,,g2g4,-814.0,,29029,42
e8e7,0.0,0.0,1.0,-815.0,,f6d7,-854.0,,f6e4,-844.0,,f6h5,-800.0,,29029,43
e5f3,1.0,0.0,0.0,-850.0,,b3b4,-823.0,,e5f7,-833.0,,e5g6,-838.0,,29029,44
e7c7,0.0,0.0,1.0,-784.0,,f6h5,-831.0,,f6e8,-830.0,,f6d7,-782.0,,29029,45
g2g3,1.0,0.0,0.0,-844.0,,b3b4,-791.0,,d4f6,-798.0,,d3f1,-815.0,,29029,46
c7c1,0.0,0.0,1.0,-841.0,,f6d7,-842.0,,f6e8,-831.0,,f6h5,-822.0,,29029,47
g1g2,1.0,0.0,0.0,-869.0,,d4f6,-841.0,,b3b4,-845.0,,e1c1,-851.0,,29029,48
c1e1,0.0,0.0,1.0,-859.0,,c1e1,-873.0,,f6e8,-859.0,,f6d7,-834.0,,29029,49
f3e1,1.0,0.0,0.0,-845.0,,f3e1,-844.0,,d4f6,-976.0,,d3a6,-983.0,,29029,50
c8c1,0.0,0.0,1.0,-814.0,,f6e8,-867.0,,f6e4,-838.0,,c8c1,-838.0,,29029,51
e1c2,1.0,0.0,0.0,-862.0,,d4f6,-853.0,,e1c2,-861.0,,e1f3,-869.0,,29029,52
c1d1,0.0,0.0,1.0,-817.0,,f6d7,-867.0,,f6e4,-853.0,,f6e8,-845.0,,29029,53
d3f1,1.0,0.0,0.0,-853.0,,c2b4,-867.0,,d3f1,-871.0,,d4f6,-874.0,,29029,54
d1d2,0.0,0.0,1.0,-837.0,,d1d2,-890.0,,f6e4,-888.0,,f6d7,-857.0,,29029,55
d4f6,1.0,0.0,0.0,-887.0,,d4f6,-907.0,,c2e1,-930.0,,c2b4,-938.0,,29029,56
g7f6,0.0,0.0,1.0,-846.0,,g7f6,-907.0,,d2c2,-886.0,,h7h6,-669.0,,29029,57
c2e3,1.0,0.0,0.0,-897.0,,c2e1,-844.0,,c2b4,-848.0,,c2e3,-880.0,,29029,58
f6d4,0.0,0.0,1.0,-874.0,,f6d4,-875.0,,g8h8,-823.0,,f6c3,-823.0,,29029,59
b3b4,1.0,0.0,0.0,-966.0,,e3d5,-850.0,,g2g1,-892.0,,e3g4,-907.0,,29029,60
d4e3,0.0,0.0,1.0,-976.0,,d4e3,-971.0,,h7h5,-868.0,,g8h8,-860.0,,29029,61
g2f3,1.0,0.0,0.0,-1120.0,,g2h2,-1007.0,,g2h1,-1023.0,,g2g1,-1043.0,,29029,62
e3f2,0.0,0.0,1.0,-1002.0,,d2f2,-1123.0,,e3f2,-979.0,,e6e5,-907.0,,29029,63
d2d4,0.019,0.896,0.085,36.0,,e2e4,44.0,,d2d4,33.0,,g1f3,24.0,,29075,0
g8f6,0.094,0.889,0.017,41.0,,d7d5,45.0,,g8f6,45.0,,e7e6,46.0,,29075,1
c2c4,0.014,0.875,0.111,50.0,,c2c4,44.0,,g1f3,30.0,,e2e3,12.0,,29075,2
g7g6,0.087,0.895,0.018,38.0,,e7e6,48.0,,c7c6,51.0,,g7g6,69.0,,29075,3
b1c3,0.014,0.881,0.105,47.0,,b1c3,42.0,,g1f3,42.0,,e2e3,35.0,,29075,4
d7d5,0.113,0.874,0.013,51.0,,d7d5,50.0,,d7d6,71.0,,f8g7,76.0,,29075,5
g1f3,0.014,0.888,0.098,44.0,,g1f3,42.0,,c4d5,42.0,,c1f4,18.0,,29075,6
f8g7,0.095,0.89,0.015,42.0,,f8g7,43.0,,c7c6,65.0,,e7e6,100.0,,29075,7
c1g5,0.052,0.921,0.027,-14.0,,h2h4,51.0,,c4d5,39.0,,c1f4,27.0,,29075,8
c7c6,0.22,0.775,0.005,86.0,,f6e4,34.0,,d5c4,70.0,,c7c5,80.0,,29075,9
e2e3,0.007,0.814,0.179,74.0,,c4d5,79.0,,e2e3,66.0,,g5f6,44.0,,29075,10
c8f5,0.628,0.371,0.001,161.0,,e8g8,59.0,,f6e4,68.0,,b8d7,68.0,,29075,11
f1e2,0.004,0.743,0.253,92.0,,g5f6,158.0,,d1b3,140.0,,c4d5,87.0,,29075,12
e8g8,0.259,0.737,0.004,93.0,,b8d7,83.0,,d5c4,93.0,,f6e4,105.0,,29075,13
e1g1,0.004,0.74,0.256,92.0,,d1b3,112.0,,c4d5,99.0,,e1g1,94.0,,29075,14
h7h6,0.902,0.098,0.0,227.0,,b8d7,88.0,,f6e4,98.0,,d5c4,99.0,,29075,15
g5h4,0.003,0.712,0.285,98.0,,g5f6,201.0,,g5h4,101.0,,g5f4,100.0,,29075,16
d5c4,0.457,0.541,0.002,127.0,,e7e6,100.0,,d5c4,102.0,,b8d7,107.0,,29075,17
e2c4,0.002,0.662,0.336,106.0,,e2c4,101.0,,h4f6,63.0,,f3e5,19.0,,29075,18
b8d7,0.333,0.665,0.002,105.0,,b8d7,103.0,,b7b5,111.0,,g6g5,113.0,,29075,19
h2h3,0.003,0.736,0.261,91.0,,h2h3,114.0,,a1c1,108.0,,c4b3,87.0,,29075,20
g6g5,0.285,0.712,0.003,96.0,,b7b5,112.0,,g6g5,114.0,,d7b6,114.0,,29075,21
h4g3,0.002,0.68,0.318,101.0,,h4g3,108.0,,g2g4,69.0,,e3e4,-116.0,,29075,22
d7b6,0.493,0.506,0.001,129.0,,a8c8,100.0,,e7e6,100.0,,f6e4,122.0,,29075,23
c4d3,0.001,0.461,0.538,136.0,,c4d3,122.0,,c4e2,117.0,,c4b3,105.0,,29075,24
f5d3,0.435,0.564,0.001,119.0,,f5d3,104.0,,d8d7,145.0,,e7e6,196.0,,29075,25
d1d3,0.001,0.561,0.438,119.0,,d1d3,139.0,,h3h4,-707.0,,f1e1,-707.0,,29075,26
e7e6,0.493,0.506,0.001,127.0,,e7e6,120.0,,c6c5,148.0,,d8d7,150.0,,29075,27
h3h4,0.003,0.715,0.282,93.0,,a1c1,134.0,,d3e2,133.0,,a1d1,131.0,,29075,28
g5g4,0.149,0.845,0.006,62.0,,g5g4,74.0,,f6h5,135.0,,f6h7,161.0,,29075,29
f3e5,0.005,0.834,0.161,66.0,,f3e5,50.0,,f3e1,36.0,,f3d2,4.0,,29075,30
h6h5,0.813,0.187,0.0,179.0,,f6h5,57.0,,c6c5,100.0,,h6h5,161.0,,29075,31
f2f3,0.001,0.359,0.64,146.0,,f2f4,217.0,,a2a4,180.0,,d3e2,142.0,,29075,32
b6d5,0.9,0.1,0.0,204.0,,d8e7,147.0,,c6c5,152.0,,b6d7,189.0,,29075,33
f3g4,0.001,0.545,0.454,118.0,,c3e4,225.0,,e3e4,202.0,,c3d5,163.0,,29075,34
f6g4,0.454,0.545,0.001,117.0,,f6g4,124.0,,h5g4,145.0,,d5c3,217.0,,29075,35
e3e4,0.781,0.219,0.0,-168.0,,e5g4,129.0,,c3d5,62.0,,f1f3,-47.0,,29075,36
d5e3,0.0,0.26,0.74,-160.0,,d5b4,-211.0,,d5e3,-182.0,,g7e5,-116.0,,29075,37
f1f3,1.0,0.0,0.0,-457.0,,e5g4,-55.0,,e5f3,-232.0,,f1e1,-279.0,,29075,38
g7e5,0.0,0.0,1.0,-433.0,,g4e5,-427.0,,g7e5,-372.0,,c6c5,-135.0,,29075,39
g3e5,1.0,0.0,0.0,-436.0,,c3e2,-429.0,,g3e5,-492.0,,c3d5,-728.0,,29075,40
g4e5,0.0,0.0,1.0,-493.0,,g4e5,-509.0,,c6c5,111.0,,f7f6,441.0,,29075,41
d3e3,1.0,0.0,0.0,-517.0,,d3e3,-467.0,,f3g3,-515.0,,f3e3,-746.0,,29075,42
e5f3,0.0,0.0,1.0,-563.0,,e5f3,-571.0,,e5g4,0.0,,e5g6,308.0,,29075,43
g2f3,1.0,0.0,0.0,-645.0,,g2f3,-526.0,,e3f3,-555.0,,g1f1,-838.0,,29075,44
d8h4,0.0,0.0,1.0,-381.0,,g8h7,-600.0,,g8g7,-362.0,,d8h4,-350.0,,29075,45
a1f1,1.0,0.0,0.0,-860.0,,e3h6,-260.0,,g1f1,-661.0,,e4e5,-669.0,,29075,46
g8h7,0.0,0.0,1.0,-812.0,,g8h7,-863.0,,h4g3,-810.0,,f7f6,-683.0,,29075,47
f1f2,1.0,0.0,0.0,-828.0,,f1e1,-761.0,,f1f2,-820.0,,f1d1,-820.0,,29075,48
f8g8,0.0,0.0,1.0,-676.0,,h4h3,-848.0,,c6c5,-736.0,,f8g8,-700.0,,29075,49
g1f1,1.0,0.0,0.0,-715.0,,g1f1,-738.0,,f2g2,-867.0,,e3g5,-1930.0,,29075,50
h4h1,0.0,0.0,1.0,-532.0,,a8d8,-723.0,,g8g6,-690.0,,e6e5,-668.0,,29075,51
f1e2,1.0,0.0,0.0,-569.0,,f1e2,-528.0,,f1e2,-528.0,,f1e2,-528.0,,29075,52
g8g2,0.0,0.0,1.0,-538.0,,g8g6,-559.0,,g8g2,-538.0,,h1h4,-514.0,,29075,53
e3f4,1.0,0.0,0.0,-639.0,,e3f4,-521.0,,c3d1,-676.0,,d4d5,-746.0,,29075,54
g2f2,0.0,0.0,1.0,-530.0,,g2f2,-563.0,,a8g8,-524.0,,h7g8,-481.0,,29075,55
e2f2,1.0,0.0,0.0,-580.0,,e2f2,-555.0,,e2e3,-1223.0,,e2d3,-1315.0,,29075,56
a8g8,0.0,0.0,1.0,-600.0,,a8g8,-570.0,,a8f8,-390.0,,f7f6,-146.0,,29075,57
f4f7,1.0,0.0,0.0,-598.0,,f4f7,-573.0,,c3e2,-756.0,,f4f6,-811.0,,29075,58
g8g7,0.0,0.0,1.0,-583.0,,g8g7,-600.0,,h7h8,-401.0,,h7h6,781.0,,29075,59
f7e6,1.0,0.0,0.0,-594.0,,f7e6,-631.0,,f7f6,-702.0,,f7e8,-702.0,,29075,60
h1g1,0.0,0.0,1.0,-601.0,,g7g2,-633.0,,h1g1,-633.0,,h1g2,-178.0,,29075,61
f2e2,1.0,0.0,0.0,-626.0,,f2e2,-637.0,,f2e2,-637.0,,f2e2,-637.0,,29075,62
g7g2,0.0,0.0,1.0,-624.0,,g7g2,-647.0,,h5h4,-559.0,,g1g6,-510.0,,29075,63
e2d3,1.0,0.0,0.0,-617.0,,e2d3,-648.0,,e2d3,-648.0,,e2d3,-648.0,,29075,64
g1f1,0.0,0.0,1.0,-633.0,,g1f1,-648.0,,g2g7,-120.0,,g2g8,-74.0,,29075,65
d3e3,1.0,0.0,0.0,-598.0,,d3e3,-656.0,,c3e2,,-4.0,c3e2,,-4.0,29075,66
f1f2,0.0,0.0,1.0,-628.0,,f1e1,-669.0,,f1c1,-669.0,,f1f2,-661.0,,29075,67
e3d3,1.0,0.0,0.0,-647.0,,e3d3,-669.0,,e3f4,-669.0,,e3f4,-669.0,,29075,68
f2f3,0.0,0.0,1.0,-676.0,,f2f3,-671.0,,f2f1,-671.0,,f2d2,-275.0,,29075,69
d3c4,1.0,0.0,0.0,-685.0,,d3c4,-671.0,,d3c4,-671.0,,d3c4,-671.0,,29075,70
b7b5,0.0,0.0,1.0,-630.0,,g2b2,-671.0,,g2g6,-586.0,,g2g7,-569.0,,29075,71
c4c5,1.0,0.0,0.0,-723.0,,c4b3,-548.0,,c4c5,-602.0,,c4b4,-783.0,,29075,72
g2g6,0.0,0.0,1.0,-502.0,,g2b2,-624.0,,f3f8,-623.0,,g2g6,-586.0,,29075,73
e6e7,1.0,0.0,0.0,-578.0,,e6e7,-543.0,,e6d7,-668.0,,e6e8,-689.0,,29075,74
h7h6,0.0,0.0,1.0,-555.0,,h7g8,-583.0,,g6g7,-481.0,,h7h6,-473.0,,29075,75
c5b4,1.0,0.0,0.0,-669.0,,c3d1,-506.0,,e7e8,-521.0,,c5b4,-564.0,,29075,76
f3f6,0.0,0.0,1.0,-580.0,,f3f2,-662.0,,f3f6,-569.0,,f3f4,-501.0,,29075,77
e7e8,1.0,0.0,0.0,-835.0,,e7a7,-569.0,,e7f6,-649.0,,e7c5,-684.0,,29075,78
f6d4,0.0,0.0,1.0,-861.0,,f6d4,-830.0,,f6d6,-738.0,,h6g7,-669.0,,29075,79
b4a5,1.0,0.0,0.0,-1023.0,,b4b3,-866.0,,b4a3,-953.0,,b4a5,-1271.0,,29075,80
d4b6,0.0,0.0,1.0,-1323.0,,d4b6,-1380.0,,b5b4,-787.0,,h6h7,-762.0,,29075,81
a5b4,1.0,0.0,0.0,-1268.0,,a5b4,,-19.0,a5b4,,-19.0,a5b4,,-19.0,29075,82
a7a5,0.0,0.0,1.0,,-10.0,a7a5,,-19.0,c6c5,-6279.0,,b6d4,-815.0,,29075,83
b4b3,1.0,0.0,0.0,,-10.0,b4b3,,-18.0,b4a3,,-9.0,b4a3,,-9.0,29075,84
a5a4,0.0,0.0,1.0,,-9.0,a5a4,,-18.0,b6c7,-701.0,,b6d4,-700.0,,29075,85
b3a3,1.0,0.0,0.0,,-2.0,c3a4,,-17.0,b3b4,,-9.0,b3c2,,-7.0,29075,86
b5b4,0.0,0.0,1.0,-622.0,,b6c5,,-2.0,b6d4,-789.0,,b6f2,-741.0,,29075,87
a3a4,1.0,0.0,0.0,-669.0,,a3a4,-679.0,,a3a4,-679.0,,a3a4,-679.0,,29075,88
b4c3,0.0,0.0,1.0,-557.0,,b6d4,-661.0,,b6c5,-618.0,,b6c7,-501.0,,29075,89
e8d8,1.0,0.0,0.0,-2230.0,,e8f8,-623.0,,e8h8,-623.0,,b2c3,-946.0,,29075,90
b6d8,0.0,0.0,1.0,,-5.0,b6d8,-6822.0,,b6b5,-1561.0,,b6a6,-1554.0,,29075,91
b2c3,1.0,0.0,0.0,,-4.0,b2b3,,-4.0,a4b3,,-4.0,b2b4,,-4.0,29075,92
d8b6,0.0,0.0,1.0,,-2.0,d8b6,,-4.0,h5h4,-8006.0,,d8g8,-2284.0,,29075,93
a4a3,1.0,0.0,0.0,,-2.0,a4a3,,-2.0,e4e5,,-2.0,c3c4,,-2.0,29075,94
