move,win,draw,lose,centipawns,moves_to_force_mate,best_line_1_move,best_line_1_centipawns,best_line_1_moves_to_force_mate,best_line_2_move,best_line_2_centipawns,best_line_2_moves_to_force_mate,best_line_3_move,best_line_3_centipawns,best_line_3_moves_to_force_mate,game_id,move_number
g6g8,0.0,0.0,1.0,,-1.0,g6g7,,-2.0,g6g8,,-2.0,g6g3,,-3.0,29075,95
c3c4,1.0,0.0,0.0,,-1.0,c3c4,,-1.0,e4e5,,-1.0,a3a4,,-1.0,29075,96
d2d4,0.019,0.896,0.085,36.0,,e2e4,44.0,,d2d4,33.0,,g1f3,24.0,,40487,0
g8f6,0.094,0.889,0.017,41.0,,d7d5,45.0,,g8f6,45.0,,e7e6,46.0,,40487,1
c2c4,0.014,0.875,0.111,50.0,,c2c4,44.0,,g1f3,30.0,,e2e3,12.0,,40487,2
d7d6,0.169,0.823,0.008,73.0,,e7e6,48.0,,c7c6,51.0,,g7g6,69.0,,40487,3
b1c3,0.007,0.801,0.192,79.0,,b1c3,66.0,,g1f3,62.0,,g2g3,48.0,,40487,4
b8c6,0.382,0.615,0.003,122.0,,g7g6,81.0,,e7e5,91.0,,b8d7,101.0,,40487,5
g1f3,0.002,0.589,0.409,126.0,,d4d5,120.0,,g1f3,116.0,,e2e4,100.0,,40487,6
e7e5,0.387,0.611,0.002,122.0,,e7e5,115.0,,g7g6,119.0,,h7h6,129.0,,40487,7
d4e5,0.052,0.921,0.027,-14.0,,d4d5,108.0,,g2g3,103.0,,e2e3,77.0,,40487,8
c6e5,0.19,0.804,0.006,77.0,,d6e5,-17.0,,c6e5,76.0,,f6g4,176.0,,40487,9
f3e5,0.043,0.925,0.032,-6.0,,e2e4,84.0,,c1f4,65.0,,h2h3,51.0,,40487,10
d6e5,0.019,0.912,0.069,-28.0,,d6e5,-12.0,,c7c6,845.0,,c8e6,850.0,,40487,11
d1d8,0.101,0.887,0.012,-46.0,,d1b3,-21.0,,d1d8,-32.0,,d1c2,-33.0,,40487,12
e8d8,0.014,0.896,0.09,-40.0,,e8d8,-28.0,,e8d8,-28.0,,e8d8,-28.0,,40487,13
c1g5,0.346,0.651,0.003,-110.0,,e2e3,-30.0,,b2b3,-34.0,,f2f3,-41.0,,40487,14
c7c6,0.004,0.745,0.251,-91.0,,c7c6,-89.0,,c8e6,-36.0,,f8e7,0.0,,40487,15
e1c1,0.271,0.726,0.003,-95.0,,e1c1,-77.0,,e2e4,-84.0,,f2f3,-85.0,,40487,16
d8c7,0.011,0.888,0.101,-46.0,,d8e8,-57.0,,d8c7,-48.0,,c8d7,-25.0,,40487,17
g2g3,0.735,0.265,0.0,-175.0,,f2f3,-48.0,,e2e4,-75.0,,g5h4,-91.0,,40487,18
f8e7,0.013,0.904,0.083,-37.0,,f6g4,-148.0,,c8e6,-88.0,,f8b4,-66.0,,40487,19
f1g2,0.134,0.858,0.008,-59.0,,h2h4,-34.0,,g5f6,-46.0,,f2f3,-66.0,,40487,20
c8e6,0.008,0.861,0.131,-58.0,,a7a5,-45.0,,c8e6,-41.0,,h7h6,-40.0,,40487,21
b2b3,0.191,0.804,0.005,-75.0,,b2b3,-72.0,,g5f6,-111.0,,d1d3,-215.0,,40487,22
e7a3,0.009,0.879,0.112,-50.0,,a7a5,-73.0,,a7a6,-61.0,,a8d8,-37.0,,40487,23
c1c2,0.101,0.889,0.01,-46.0,,c1c2,-34.0,,c1b1,-51.0,,c1d2,-120.0,,40487,24
f6d7,0.031,0.937,0.032,0.0,,a7a5,-30.0,,a7a6,-29.0,,f6g4,-20.0,,40487,25
e2e4,0.251,0.746,0.003,-87.0,,h2h4,18.0,,h2h3,-6.0,,g5d2,-20.0,,40487,26
f7f6,0.012,0.911,0.077,-35.0,,a3c5,-66.0,,h7h5,-63.0,,b7b6,-62.0,,40487,27
g5e3,0.12,0.873,0.007,-53.0,,g5e3,-40.0,,g5d2,-75.0,,g5c1,-129.0,,40487,28
a8d8,0.019,0.932,0.049,-18.0,,g7g5,-61.0,,a7a6,-54.0,,b7b6,-46.0,,40487,29
f2f4,0.115,0.877,0.008,-51.0,,c3a4,-36.0,,h2h4,-38.0,,g2f3,-53.0,,40487,30
b7b6,0.009,0.89,0.101,-46.0,,b7b6,-68.0,,a7a6,-58.0,,e6g4,-47.0,,40487,31
d1d2,0.212,0.784,0.004,-78.0,,f4f5,-44.0,,d1d3,-60.0,,c3a4,-71.0,,40487,32
d7b8,0.008,0.888,0.104,-48.0,,a3c5,-98.0,,a7a6,-75.0,,a3b4,-51.0,,40487,33
h1d1,0.098,0.894,0.008,-45.0,,d2d8,-30.0,,h1d1,-52.0,,g2f3,-52.0,,40487,34
d8d2,0.005,0.839,0.156,-64.0,,d8d2,-62.0,,b8a6,-44.0,,d8d7,-42.0,,40487,35
d1d2,0.136,0.858,0.006,-58.0,,e3d2,-46.0,,d1d2,-54.0,,c2d2,-73.0,,40487,36
h8d8,0.011,0.919,0.07,-32.0,,b8a6,-41.0,,a3b4,-40.0,,b8d7,-27.0,,40487,37
d2d8,0.042,0.939,0.019,-14.0,,f4f5,-19.0,,d2d8,-22.0,,g2f3,-35.0,,40487,38
c7d8,0.019,0.938,0.043,-14.0,,c7d8,-25.0,,e5f4,783.0,,a3c5,890.0,,40487,39
f4e5,0.063,0.925,0.012,-29.0,,f4e5,-26.0,,c3d1,-28.0,,f4f5,-28.0,,40487,40
f6e5,0.014,0.933,0.053,-23.0,,f6e5,-34.0,,b8d7,125.0,,d8e7,181.0,,40487,41
e3d2,0.104,0.889,0.007,-48.0,,c3d1,-42.0,,g2f3,-44.0,,c3b1,-46.0,,40487,42
d8c7,0.006,0.878,0.116,-51.0,,d8e7,-64.0,,d8d7,-59.0,,a3c5,-47.0,,40487,43
c3b1,0.19,0.807,0.003,-71.0,,c3d1,-50.0,,c3a4,-50.0,,c3e2,-59.0,,40487,44
a3e7,0.018,0.941,0.041,-14.0,,a3c5,-66.0,,a3e7,-27.0,,a3d6,-22.0,,40487,45
b1c3,0.125,0.87,0.005,-54.0,,d2c3,-19.0,,d2c1,-46.0,,h2h3,-55.0,,40487,46
e6f7,0.016,0.939,0.045,-17.0,,e7c5,-58.0,,e7b4,-54.0,,e7a3,-54.0,,40487,47
c3e2,0.127,0.868,0.005,-55.0,,c3a4,-30.0,,c3d1,-32.0,,g2h3,-41.0,,40487,48
h7h6,0.014,0.937,0.049,-21.0,,e7c5,-61.0,,f7h5,-48.0,,b8d7,-22.0,,40487,49
d2c3,0.048,0.938,0.014,-20.0,,e2g1,-16.0,,g2h3,-17.0,,d2c3,-35.0,,40487,50
b8d7,0.026,0.947,0.027,0.0,,c7d6,-32.0,,e7f6,-25.0,,e7d6,-10.0,,40487,51
e2g1,0.055,0.933,0.012,-25.0,,e2c1,0.0,,g2h3,-3.0,,e2g1,-11.0,,40487,52
g7g5,0.037,0.945,0.018,11.0,,f7e6,-18.0,,c7d6,-17.0,,e7f6,-5.0,,40487,53
g2h3,0.12,0.875,0.005,-52.0,,g1f3,12.0,,h2h3,-37.0,,g3g4,-51.0,,40487,54
e7d6,0.245,0.753,0.002,80.0,,f7h5,-53.0,,e7f6,32.0,,h6h5,60.0,,40487,55
g1f3,0.019,0.947,0.034,9.0,,h3f5,66.0,,c2d3,31.0,,g1f3,18.0,,40487,56
f7g6,0.319,0.68,0.001,92.0,,f7h5,12.0,,a7a5,67.0,,b6b5,76.0,,40487,57
h3f5,0.002,0.697,0.301,89.0,,h3f5,99.0,,c2d3,0.0,,f3d2,-2.0,,40487,58
g6f5,0.91,0.09,0.0,189.0,,g6h5,89.0,,g6e8,94.0,,g6f7,106.0,,40487,59
e4f5,0.0,0.418,0.582,126.0,,e4f5,180.0,,f3g5,-738.0,,c2c1,-795.0,,40487,60
e5e4,0.987,0.013,0.0,253.0,,g5g4,127.0,,a7a5,180.0,,a7a6,188.0,,40487,61
f3d4,0.004,0.85,0.146,59.0,,f3d2,266.0,,f3d4,109.0,,f3g1,-22.0,,40487,62
c6c5,1.0,0.0,0.0,731.0,,d6e5,59.0,,d6e7,279.0,,d7c5,353.0,,40487,63
d4e6,0.0,0.0,1.0,546.0,,d4b5,674.0,,d4e6,532.0,,d4e2,9.0,,40487,64
c7c6,1.0,0.0,0.0,661.0,,c7c8,497.0,,c7b7,579.0,,c7c6,636.0,,40487,65
c2d2,0.0,0.03,0.97,224.0,,e6d8,644.0,,f5f6,341.0,,c3g7,304.0,,40487,66
d6e5,0.992,0.008,0.0,264.0,,d6e5,312.0,,d7e5,446.0,,d6e7,447.0,,40487,67
c3e5,0.0,0.002,0.998,312.0,,c3e5,288.0,,e6d8,172.0,,h2h3,-21.0,,40487,68
d7e5,0.997,0.003,0.0,300.0,,d7e5,326.0,,e4e3,370.0,,b6b5,860.0,,40487,69
h2h3,0.0,0.007,0.993,269.0,,d2e3,311.0,,h2h3,299.0,,e6g7,0.0,,40487,70
g5g4,1.0,0.0,0.0,359.0,,c6d6,247.0,,e5f7,253.0,,e5f3,304.0,,40487,71
h3g4,0.062,0.928,0.01,-29.0,,h3h4,406.0,,e6f4,-21.0,,h3g4,-48.0,,40487,72
e5g4,0.01,0.929,0.061,-28.0,,e5g4,-45.0,,c6d6,469.0,,c6d7,522.0,,40487,73
e6g7,0.026,0.949,0.025,0.0,,e6g7,-1.0,,e6f4,-48.0,,e6f8,-50.0,,40487,74
c6d6,0.016,0.943,0.041,-15.0,,c6d7,0.0,,c6d6,0.0,,a7a6,0.0,,40487,75
d2e2,0.936,0.064,0.0,-197.0,,f5f6,0.0,,g7e8,-183.0,,d2e2,-183.0,,40487,76
d6e7,0.0,0.062,0.938,-198.0,,g4f6,-206.0,,d6e7,-175.0,,d6e5,-169.0,,40487,77
g7h5,0.974,0.026,0.0,-225.0,,g7h5,-174.0,,a2a4,-204.0,,a2a3,-235.0,,40487,78
e7f7,0.001,0.629,0.37,-97.0,,e7d6,-189.0,,e7f7,-97.0,,e7d7,-46.0,,40487,79
e2e4,0.02,0.9,0.08,33.0,,e2e4,44.0,,d2d4,33.0,,g1f3,24.0,,40496,0
e7e5,0.088,0.894,0.018,38.0,,c7c5,32.0,,e7e5,43.0,,e7e6,52.0,,40496,1
b2b4,0.764,0.235,0.001,-200.0,,g1f3,41.0,,f1e2,6.0,,b1c3,0.0,,40496,2
b8c6,0.016,0.887,0.097,-43.0,,f8b4,-176.0,,g8f6,-169.0,,d7d5,-162.0,,40496,3
c1b2,0.799,0.201,0.0,-207.0,,b4b5,-47.0,,c2c3,-73.0,,a2a3,-92.0,,40496,4
c6b4,0.007,0.81,0.183,-76.0,,f8b4,-193.0,,c6b4,-89.0,,g8f6,-79.0,,40496,5
b2e5,0.661,0.338,0.001,-173.0,,g1f3,-74.0,,b2e5,-104.0,,b1c3,-131.0,,40496,6
f8c5,0.985,0.015,0.0,328.0,,d7d5,-146.0,,d8e7,-78.0,,b4c6,-19.0,,40496,7
d2d4,0.001,0.481,0.518,144.0,,e5g7,307.0,,c2c3,188.0,,d2d4,127.0,,40496,8
f7f6,0.52,0.479,0.001,144.0,,c5f8,108.0,,f7f6,160.0,,d8e7,320.0,,40496,9
d4c5,0.063,0.916,0.021,-24.0,,e5g3,177.0,,e5f4,119.0,,d4c5,-35.0,,40496,10
f6e5,0.05,0.923,0.027,13.0,,f6e5,21.0,,d8e7,588.0,,b4c2,798.0,,40496,11
d1h5,0.025,0.922,0.053,16.0,,d1h5,2.0,,d1d2,-27.0,,a2a3,-88.0,,40496,12
e8f8,0.05,0.925,0.025,14.0,,e8f8,10.0,,e8e7,318.0,,g7g6,614.0,,40496,13
h5e5,0.992,0.008,0.0,-338.0,,h5f3,11.0,,f1d3,11.0,,h5e2,-74.0,,40496,14
b4c2,0.0,0.008,0.992,-336.0,,b4c2,-351.0,,d8f6,93.0,,b7b6,135.0,,40496,15
e1d1,0.995,0.005,0.0,-351.0,,e1d2,-301.0,,e1d1,-388.0,,e1e2,-531.0,,40496,16
c2a1,0.0,0.004,0.996,-358.0,,c2a1,-396.0,,c2b4,103.0,,d7d6,263.0,,40496,17
e5a1,0.997,0.003,0.0,-372.0,,e5a1,-364.0,,g1f3,-394.0,,b1d2,-459.0,,40496,18
d8f6,0.0,0.008,0.992,-326.0,,d8e7,-405.0,,d8f6,-376.0,,b7b6,-347.0,,40496,19
e4e5,0.995,0.005,0.0,-340.0,,e4e5,-309.0,,a1c3,-376.0,,b1c3,-438.0,,40496,20
f6f2,0.0,0.003,0.997,-366.0,,f6f2,-348.0,,f6f4,-337.0,,f6e7,-266.0,,40496,21
g1f3,0.998,0.002,0.0,-382.0,,b1d2,-355.0,,g1f3,-375.0,,g1h3,-484.0,,40496,22
h7h6,0.001,0.329,0.67,-158.0,,b7b6,-376.0,,f2c5,-368.0,,g8e7,-361.0,,40496,23
b1d2,0.763,0.237,0.0,-175.0,,f1d3,-140.0,,b1d2,-151.0,,a1c3,-213.0,,40496,24
f2c5,0.0,0.268,0.732,-167.0,,b7b6,-217.0,,g8e7,-208.0,,f2c5,-204.0,,40496,25
d2e4,0.989,0.011,0.0,-299.0,,f1d3,-182.0,,h2h3,-286.0,,d2b3,-309.0,,40496,26
c5d5,0.0,0.028,0.972,-261.0,,c5e3,-339.0,,c5d5,-320.0,,c5c6,-260.0,,40496,27
e4d2,0.993,0.007,0.0,-311.0,,e4d2,-346.0,,f3d2,-434.0,,a1d4,-588.0,,40496,28
b7b6,0.0,0.241,0.759,-169.0,,g8e7,-352.0,,d5c5,-204.0,,b7b5,-172.0,,40496,29
f1c4,0.676,0.324,0.0,-153.0,,f1c4,-139.0,,a1b1,-199.0,,f3h4,-245.0,,40496,30
d5c6,0.037,0.939,0.024,8.0,,d5c5,-98.0,,d5a5,0.0,,d5c6,0.0,,40496,31
a1d4,0.089,0.901,0.01,-41.0,,h1f1,2.0,,f3d4,0.0,,a1c3,-5.0,,40496,32
c8b7,0.998,0.002,0.0,350.0,,g8e7,-83.0,,c6a4,283.0,,c8b7,374.0,,40496,33
h1f1,0.0,0.004,0.996,319.0,,d4f4,347.0,,h1f1,281.0,,d4g4,-11.0,,40496,34
f8e8,1.0,0.0,0.0,638.0,,a8e8,316.0,,c6a4,513.0,,d7d5,559.0,,40496,35
f3h4,0.959,0.041,0.0,-234.0,,d4f4,630.0,,d4g4,314.0,,e5e6,-94.0,,40496,36
g8e7,0.0,0.109,0.891,-197.0,,g8e7,-256.0,,h6h5,469.0,,c6c5,534.0,,40496,37
c4f7,1.0,0.0,0.0,-569.0,,f1f7,-181.0,,d4g4,-267.0,,e5e6,-303.0,,40496,38
e8d8,0.0,0.0,1.0,-555.0,,e8d8,-530.0,,e8f8,772.0,,e8f8,772.0,,40496,39
e5e6,1.0,0.0,0.0,-592.0,,e5e6,-498.0,,d4g4,-555.0,,f1e1,-611.0,,40496,40
d7d6,1.0,0.0,0.0,479.0,,d8c8,-492.0,,b7a6,-51.0,,e7d5,79.0,,40496,41
h4g6,0.0,0.0,1.0,469.0,,h4g6,440.0,,d4g7,412.0,,f1f2,0.0,,40496,42
e7g6,1.0,0.0,0.0,730.0,,b7a6,450.0,,c6g2,469.0,,c6c5,575.0,,40496,43
f7g6,0.0,0.0,1.0,642.0,,f7g6,612.0,,d4g7,0.0,,f1e1,-152.0,,40496,44
h8g8,1.0,0.0,0.0,1476.0,,d8c8,678.0,,b7a6,684.0,,c6g2,819.0,,40496,45
e6e7,0.0,0.0,1.0,1661.0,,e6e7,1353.0,,d4g4,757.0,,f1f7,580.0,,40496,46
d8e7,1.0,0.0,0.0,1707.0,,d8c8,2100.0,,d8d7,,13.0,d8e7,,12.0,40496,47
f1e1,0.026,0.947,0.027,0.0,,d4h4,,11.0,h2h3,-10.0,,f1f7,-23.0,,40496,48
e7d8,0.804,0.196,0.0,165.0,,e7d7,-111.0,,e7d8,178.0,,c6e4,1263.0,,40496,49
g6f5,1.0,0.0,0.0,-638.0,,g6f7,159.0,,d4g4,-510.0,,e1e7,-549.0,,40496,50
b7c8,0.0,0.069,0.931,-203.0,,c6d5,-630.0,,c6c5,-606.0,,d6d5,-356.0,,40496,51
d4h4,1.0,0.0,0.0,-677.0,,f5e4,-203.0,,f5h7,-565.0,,f5c2,-647.0,,40496,52
g7g5,0.0,0.0,1.0,-695.0,,g7g5,-723.0,,g7g5,-723.0,,g7g5,-723.0,,40496,53
h4h6,1.0,0.0,0.0,-853.0,,h4h3,-692.0,,h4g4,-739.0,,h4f2,-807.0,,40496,54
c8f5,0.0,0.0,1.0,-869.0,,c8f5,-869.0,,c6c3,-643.0,,c6a4,-606.0,,40496,55
h6f6,1.0,0.0,0.0,-883.0,,h6f6,-864.0,,e1e2,-1156.0,,e1e4,-1157.0,,40496,56
d8c8,0.0,0.0,1.0,-859.0,,d8c8,-879.0,,d8d7,-423.0,,d8d7,-423.0,,40496,57
f6f5,1.0,0.0,0.0,-891.0,,f6f5,-866.0,,f6b2,-1015.0,,e1e3,-1030.0,,40496,58
c8b7,0.0,0.0,1.0,-883.0,,c8b7,-874.0,,c8b8,-818.0,,c8d8,-386.0,,40496,59
f5e4,1.0,0.0,0.0,-892.0,,f5e6,-871.0,,f5c2,-872.0,,e1e6,-890.0,,40496,60
c6e4,0.0,0.0,1.0,-806.0,,d6d5,-900.0,,c6e4,-831.0,,a8f8,-807.0,,40496,61
e1e4,1.0,0.0,0.0,-813.0,,e1e4,-835.0,,d2e4,-838.0,,e1e2,-1307.0,,40496,62
a8e8,0.0,0.0,1.0,-753.0,,g5g4,-838.0,,g8h8,-793.0,,a8f8,-773.0,,40496,63
e4g4,1.0,0.0,0.0,-776.0,,e4g4,-774.0,,e4e8,-795.0,,h2h3,-823.0,,40496,64
e8f8,0.0,0.0,1.0,-750.0,,g8f8,-796.0,,g8h8,-784.0,,d6d5,-745.0,,40496,65
d2f3,1.0,0.0,0.0,-753.0,,d2f3,-738.0,,a2a3,-752.0,,d2e4,-797.0,,40496,66
f8f4,0.0,0.0,1.0,-751.0,,f8f4,-792.0,,a7a5,-792.0,,c7c5,-771.0,,40496,67
g4g5,1.0,0.0,0.0,-788.0,,g4g5,-791.0,,g4f4,-850.0,,h2h3,-863.0,,40496,68
g8g5,0.0,0.0,1.0,-791.0,,g8g5,-800.0,,f4d4,-776.0,,g8h8,-715.0,,40496,69
f3g5,1.0,0.0,0.0,-790.0,,f3g5,-812.0,,f3e1,-5590.0,,a2a4,-5697.0,,40496,70
f4f2,0.0,0.0,1.0,-802.0,,f4g4,-856.0,,f4d4,-830.0,,f4f2,-784.0,,40496,71
g2g3,1.0,0.0,0.0,-820.0,,g2g3,-803.0,,g2g4,-812.0,,g5e4,-830.0,,40496,72
f2a2,0.0,0.0,1.0,-804.0,,f2a2,-804.0,,a7a5,-804.0,,f2h2,-802.0,,40496,73
h2h4,1.0,0.0,0.0,-803.0,,h2h4,-837.0,,h2h3,-848.0,,g5e6,-867.0,,40496,74
a2g2,0.0,0.0,1.0,-791.0,,a2g2,-854.0,,a7a5,-846.0,,a2h2,-838.0,,40496,75
g5e4,1.0,0.0,0.0,-821.0,,g5e4,-911.0,,g5e6,-914.0,,g5f7,-920.0,,40496,76
g2g1,0.0,0.0,1.0,-795.0,,a7a5,-925.0,,d6d5,-849.0,,g2h2,-838.0,,40496,77
d1e2,1.0,0.0,0.0,-815.0,,d1c2,-820.0,,d1d2,-843.0,,d1e2,-855.0,,40496,78
d6d5,0.0,0.0,1.0,-781.0,,a7a5,-863.0,,d6d5,-798.0,,b6b5,-753.0,,40496,79
e4f6,1.0,0.0,0.0,-831.0,,e4f6,-803.0,,e2f2,-829.0,,e4c3,-854.0,,40496,80
g1g3,0.0,0.0,1.0,-811.0,,a7a5,-830.0,,g1g3,-791.0,,g1h1,-728.0,,40496,81
h4h5,1.0,0.0,0.0,-886.0,,h4h5,-828.0,,f6d5,-845.0,,e2d2,-852.0,,40496,82
g3g2,0.0,0.0,1.0,-745.0,,d5d4,-863.0,,g3h3,-863.0,,a7a5,-857.0,,40496,83
e2f3,1.0,0.0,0.0,-796.0,,e2f3,-840.0,,e2d3,-864.0,,e2e3,-865.0,,40496,84
g2d2,0.0,0.0,1.0,-716.0,,g2g1,-859.0,,g2g5,-746.0,,g2h2,-641.0,,40496,85
f3g4,1.0,0.0,0.0,-838.0,,f3g3,-803.0,,f6g4,-827.0,,f3f4,-858.0,,40496,86
c7c5,0.0,0.0,1.0,-724.0,,d5d4,-883.0,,d2g2,-827.0,,a7a5,-791.0,,40496,87
g4g5,1.0,0.0,0.0,-875.0,,h5h6,-755.0,,g4g3,-884.0,,g4f5,-898.0,,40496,88
d5d4,0.0,0.0,1.0,-936.0,,c5c4,-1027.0,,d2g2,-871.0,,d5d4,-823.0,,40496,89
g5g6,1.0,0.0,0.0,-1029.0,,h5h6,-871.0,,f6g4,-915.0,,f6e4,-1034.0,,40496,90
d2h2,0.0,0.0,1.0,-1076.0,,d2g2,-1142.0,,d4d3,-1111.0,,d2h2,-937.0,,40496,91
f6e8,1.0,0.0,0.0,-1164.0,,f6g4,-1161.0,,h5h6,-1454.0,,f6d5,-1454.0,,40496,92
h2h5,0.0,0.0,1.0,-784.0,,d4d3,-1514.0,,b7c6,-1476.0,,h2g2,-1228.0,,40496,93
e8d6,1.0,0.0,0.0,-1111.0,,g6h5,-841.0,,e8d6,-1384.0,,g6g7,-1959.0,,40496,94
b7c6,0.0,0.0,1.0,-1551.0,,b7c6,-1424.0,,b7c7,-847.0,,b7a6,-749.0,,40496,95
g6h5,1.0,0.0,0.0,-6220.0,,d6c4,-1431.0,,d6c8,-1894.0,,d6e4,-2168.0,,40496,96
c6d6,0.0,0.0,1.0,-6329.0,,c6d6,-6261.0,,c6d5,-906.0,,d4d3,-883.0,,40496,97
h5g5,1.0,0.0,0.0,-7436.0,,h5g6,-6333.0,,h5g4,-6346.0,,h5g5,-7437.0,,40496,98
d6d5,0.0,0.0,1.0,-6333.0,,d4d3,-7442.0,,a7a5,-6333.0,,c5c4,-6300.0,,40496,99
g5g4,1.0,0.0,0.0,-6383.0,,g5f4,-6330.0,,g5g4,-6374.0,,g5f6,-7314.0,,40496,100
c5c4,0.0,0.0,1.0,-6171.0,,d5c4,-6393.0,,d4d3,-6391.0,,d5e4,-6391.0,,40496,101
g4g3,1.0,0.0,0.0,-7446.0,,g4f3,-6228.0,,g4g3,-7297.0,,g4f4,-7455.0,,40496,102
c4c3,0.0,0.0,1.0,,-11.0,c4c3,-7513.0,,d5e4,-6330.0,,d5c5,-6278.0,,40496,103
g3g2,1.0,0.0,0.0,,-10.0,g3g4,,-12.0,g3f4,,-12.0,g3f2,,-12.0,40496,104
d4d3,0.0,0.0,1.0,-7256.0,,c3c2,,-12.0,d5e4,,-14.0,d5c5,-7432.0,,40496,105
g2f2,1.0,0.0,0.0,-7273.0,,g2f3,-7198.0,,g2f2,-7405.0,,g2g3,,-8.0,40496,106
c3c2,0.0,0.0,1.0,-7413.0,,d3d2,-7423.0,,c3c2,-7413.0,,d5c4,-7411.0,,40496,107
f2e3,1.0,0.0,0.0,,-11.0,f2e3,-7208.0,,f2g3,,-6.0,f2f3,,-6.0,40496,108
c2c1q,0.0,0.0,1.0,,-8.0,a7a5,-7356.0,,c2c1q,-7348.0,,c2c1r,-6662.0,,40496,109
e3d3,1.0,0.0,0.0,,-8.0,e3d3,,-9.0,e3f3,,-4.0,e3f2,,-4.0,40496,110
c1b2,0.0,0.0,1.0,-7413.0,,b6b5,,-8.0,a7a5,,-9.0,d5e5,-7338.0,,40496,111
d3e3,1.0,0.0,0.0,,-10.0,d3e3,,-8.0,d3e3,,-8.0,d3e3,,-8.0,40496,112
a7a5,0.0,0.0,1.0,,-7.0,a7a5,,-8.0,b2c1,,-11.0,b6b5,,-12.0,40496,113
e3f3,1.0,0.0,0.0,,-7.0,e3f4,,-7.0,e3f3,,-7.0,e3d3,,-7.0,40496,114
a5a4,0.0,0.0,1.0,,-6.0,a5a4,,-7.0,b2d2,,-9.0,b6b5,-7423.0,,40496,115
f3g3,1.0,0.0,0.0,,-6.0,f3g4,,-6.0,f3f4,,-6.0,f3g3,,-6.0,40496,116
a4a3,0.0,0.0,1.0,,-4.0,a4a3,,-6.0,b6b5,,-7.0,b2d2,,-7.0,40496,117
g3g4,1.0,0.0,0.0,,-4.0,g3f4,,-4.0,g3g4,,-4.0,g3f3,,-4.0,40496,118
b2b4,0.0,0.0,1.0,,-5.0,a3a2,,-4.0,b6b5,,-5.0,b2g2,,-5.0,40496,119
g4g5,1.0,0.0,0.0,,-5.0,g4g5,,-5.0,g4h5,,-5.0,g4f5,,-5.0,40496,120
b4e4,0.0,0.0,1.0,,-4.0,a3a2,,-5.0,b4b2,,-5.0,b6b5,,-6.0,40496,121
